Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain
1959,PhD,Divorced,68805.0,0,1,3393,73,182,2,49,17,13,20,1,3,1,7,2,0,0
1970,Graduation,Single,61209.0,0,0,3416,73,466,0,224,119,49,99,1,5,3,4,2,0,0
1967,Graduation,Together,66825.0,0,0,3458,73,243,101,405,29,40,40,1,4,5,6,2,0,0
1983,PhD,Single,87188.0,0,0,3588,73,910,111,724,49,74,55,1,10,2,6,3,1,0
1953,Master,Widow,84953.0,0,0,3588,73,167,48,602,63,72,72,1,3,10,4,2,1,0
1954,PhD,Single,74637.0,0,0,3515,73,960,64,464,146,0,16,1,6,9,9,3,0,0
1962,Graduation,Married,86111.0,0,0,3544,73,399,28,756,36,40,126,1,5,7,10,2,0,0
1947,Master,Together,77632.0,0,0,3377,73,1200,105,758,0,42,147,1,4,2,6,2,1,0
1973,Graduation,Married,31814.0,1,0,3408,73,35,3,20,4,1,20,2,2,0,3,9,0,0
1972,PhD,Married,70116.0,0,0,3627,73,707,44,603,95,58,29,1,2,8,12,1,0,0
1969,PhD,Single,48240.0,0,0,3764,73,389,91,248,64,49,41,3,6,3,13,5,1,0
1985,Master,Together,40101.0,1,0,3731,73,171,3,129,26,24,62,4,6,1,6,7,0,0
1953,Graduation,Married,70503.0,0,0,3745,73,1379,33,216,0,33,66,1,2,4,9,6,0,0
1975,Graduation,Married,79205.0,0,0,3777,73,504,23,117,179,28,44,1,6,5,4,4,1,0
1980,Graduation,Single,51766.0,1,0,2981,74,60,51,87,6,20,51,2,4,2,4,5,0,0
1980,Graduation,Together,62994.0,1,0,3195,74,224,12,48,4,12,12,1,6,2,4,6,0,0
1974,PhD,Together,65640.0,0,1,3285,74,204,7,149,20,15,66,1,5,1,8,2,0,0
1969,Graduation,Together,38361.0,1,0,3292,74,39,0,56,20,8,14,3,3,1,3,7,0,0
1969,Graduation,Together,38361.0,1,0,3292,74,39,0,56,20,8,14,3,3,1,3,7,0,0
1985,Graduation,Married,19986.0,1,0,3335,74,3,6,5,0,2,6,1,0,0,3,7,0,0
1985,Graduation,Married,19986.0,1,0,3335,74,3,6,5,0,2,6,1,0,0,3,7,0,0
1985,Graduation,Single,72903.0,0,0,3351,74,1067,138,750,0,19,39,1,7,5,8,4,1,0
1948,PhD,Divorced,45072.0,1,2,3364,74,144,2,99,7,2,30,5,6,1,4,8,0,0
1967,PhD,Married,59062.0,2,1,3584,74,46,1,12,3,0,9,2,2,0,3,4,0,0
1961,Master,Married,61794.0,0,1,3396,74,264,47,188,54,47,11,2,4,4,10,2,0,0
1965,Master,Together,45143.0,0,1,3415,74,202,5,74,11,5,14,3,6,1,5,7,0,0
1965,Master,Together,45143.0,0,1,3415,74,202,5,74,11,5,14,3,6,1,5,7,0,0
1969,Master,Single,26877.0,0,0,3422,74,101,13,76,20,18,40,2,3,1,6,6,0,0
1965,PhD,Divorced,36921.0,1,1,3444,74,17,1,12,3,1,4,2,2,0,3,7,0,0
1956,2n Cycle,Together,54342.0,1,1,3587,74,84,10,34,11,10,28,4,3,1,4,6,0,0
1969,Master,Single,62772.0,0,1,3514,74,581,49,157,43,8,108,1,5,6,11,2,0,0
1959,PhD,Married,75032.0,0,1,3535,74,952,12,180,47,12,12,2,5,4,9,3,0,0
1963,Graduation,Married,22419.0,0,0,3545,74,30,3,47,19,21,42,1,3,2,2,8,0,0
1963,Graduation,Married,22419.0,0,0,3545,74,30,3,47,19,21,42,1,3,2,2,8,0,0
1978,2n Cycle,Married,36550.0,1,0,3603,74,47,90,94,123,103,120,5,9,1,5,9,0,0
1953,Graduation,Married,75027.0,0,1,3409,74,925,64,179,133,12,77,2,9,4,6,5,0,0
1974,PhD,Single,63159.0,0,0,3887,74,965,34,586,89,86,37,1,3,5,8,3,0,0
1973,Master,Married,54108.0,1,1,3887,74,539,6,91,8,6,97,13,8,2,9,8,0,0
1952,Graduation,Married,81795.0,0,0,3719,74,324,132,693,27,118,88,1,4,11,7,2,0,0
1965,Graduation,Married,59594.0,0,1,3725,74,457,4,29,0,0,9,1,8,1,7,7,0,0
1982,Master,Together,18492.0,1,0,3162,75,2,2,2,2,1,1,1,1,0,2,8,0,0
1958,Graduation,Single,94472.0,0,1,3225,75,1017,33,417,108,100,16,1,5,5,5,5,0,0
1979,Graduation,Single,70337.0,0,0,3256,75,187,81,149,25,43,91,1,2,2,12,1,0,0
1973,Graduation,Single,34853.0,1,1,3296,75,9,3,15,2,3,2,2,2,0,3,6,0,0
1984,PhD,Single,16269.0,1,0,3411,75,19,3,18,3,1,0,3,3,0,3,8,0,0
1982,Graduation,Together,50272.0,1,0,3464,75,99,13,66,43,8,4,3,4,1,5,7,0,0
1971,Graduation,Single,22804.0,1,0,3441,75,14,1,7,2,1,1,1,2,0,2,9,0,0
1971,Graduation,Single,22804.0,1,0,3441,75,14,1,7,2,1,1,1,2,0,2,9,0,0
1974,Graduation,Married,30631.0,1,0,3312,75,15,6,20,4,5,20,1,3,1,2,7,0,0
1966,PhD,Single,78420.0,0,0,3473,75,604,28,674,91,28,28,1,3,10,8,1,0,0
1980,Graduation,Single,81741.0,0,0,3486,75,249,153,940,58,134,38,0,6,6,7,2,0,0
1971,Graduation,Married,25721.0,1,0,3512,75,1,3,6,3,6,15,1,1,1,2,7,1,0
1972,Graduation,Single,31907.0,0,0,3560,75,33,87,64,175,16,74,1,6,1,6,7,0,0
1962,Graduation,Divorced,37859.0,1,2,3318,75,22,1,8,2,1,2,2,1,0,3,8,0,0
1972,Graduation,Together,30261.0,1,2,3750,75,8,0,5,0,3,6,1,0,0,3,8,0,0
1979,Graduation,Together,21645.0,1,0,3950,75,14,0,23,4,5,19,3,3,0,3,9,1,0
1978,2n Cycle,Divorced,21282.0,1,0,2979,76,1,5,8,4,8,20,2,2,1,2,6,0,0
1954,Graduation,Together,32144.0,1,1,3206,76,41,0,10,0,0,3,4,2,1,3,7,0,0
1954,Master,Divorced,62637.0,0,1,3285,76,104,12,48,4,12,5,1,2,2,5,2,0,0
1971,Graduation,Together,16626.0,2,0,3273,76,8,3,22,21,1,13,3,3,0,3,9,0,0
1971,2n Cycle,Married,54690.0,1,1,3461,76,111,16,37,7,9,18,3,3,1,5,3,0,0
1971,2n Cycle,Married,54690.0,1,1,3461,76,111,16,37,7,9,18,3,3,1,5,3,0,0
1955,PhD,Single,61284.0,0,0,3309,76,618,15,106,20,7,45,1,11,2,8,6,0,0
1976,2n Cycle,Married,23718.0,1,0,3613,76,6,3,14,15,7,36,3,3,1,2,7,0,0
1962,PhD,Single,33419.0,0,1,3424,76,56,0,12,0,0,18,2,2,0,4,7,0,0
1983,Graduation,Divorced,82025.0,0,0,3505,76,267,98,606,48,70,98,1,3,2,6,1,1,0
1958,Basic,Single,15056.0,1,1,3589,76,6,12,3,21,6,40,5,2,2,3,5,0,0
1958,Graduation,Married,48192.0,0,0,3498,76,1039,43,204,153,58,29,3,2,8,12,8,1,0
1967,2n Cycle,Together,67309.0,1,1,3630,76,515,47,181,149,95,95,15,9,6,9,7,0,0
1957,Graduation,Widow,66033.0,0,1,3633,76,293,35,179,46,59,65,2,8,3,7,7,0,0
1977,Graduation,Single,28769.0,1,0,3666,76,41,5,129,10,3,3,3,4,1,4,9,0,0
1957,PhD,Together,6835.0,0,1,3794,76,107,2,12,2,2,12,0,0,0,1,20,0,0
1986,Graduation,Married,32880.0,1,0,3916,76,8,4,15,7,6,2,1,1,0,3,8,0,0
1982,2n Cycle,Single,23616.0,1,0,3697,76,4,22,11,3,7,32,2,3,0,3,8,1,0
1981,Graduation,Married,19419.0,1,0,3734,76,2,14,28,16,3,7,4,4,0,3,9,0,0
1973,Graduation,Married,34961.0,1,0,3118,77,45,2,26,4,1,1,3,3,1,3,7,0,0
1976,Graduation,Divorced,64892.0,0,1,3139,77,527,24,230,32,24,65,2,6,4,12,4,0,0
1988,2n Cycle,Married,16248.0,1,0,3010,77,12,11,10,3,12,9,3,2,1,3,6,0,0
1983,Graduation,Together,43776.0,1,0,3224,77,8,0,9,2,1,3,1,1,0,2,6,0,0
1967,Graduation,Single,52074.0,0,1,3194,77,59,0,12,0,0,48,1,2,2,2,4,0,0
1960,Basic,Widow,22123.0,0,0,3202,77,3,3,24,34,7,31,1,2,1,3,5,0,0
1978,Master,Single,35544.0,1,0,3073,77,30,5,23,4,1,4,1,2,0,3,7,0,0
1989,2n Cycle,Married,59060.0,1,0,2983,77,35,40,111,36,40,12,3,3,1,7,4,0,0
1976,Graduation,Married,65665.0,0,1,3610,77,225,162,387,106,36,29,1,5,10,8,3,0,0
1971,Graduation,Divorced,29819.0,1,0,3356,77,9,1,24,2,1,2,3,3,0,3,6,0,0
1989,Graduation,Single,81217.0,0,0,3453,77,493,70,324,146,40,84,1,3,7,11,1,0,0
1989,Graduation,Single,81217.0,0,0,3453,77,493,70,324,146,40,84,1,3,7,11,1,0,0
1990,Graduation,Single,26095.0,1,0,3472,77,11,7,9,3,1,11,1,1,0,3,7,0,0
1970,2n Cycle,Divorced,65706.0,0,0,3474,77,918,10,129,13,0,129,1,11,3,12,7,1,0
1976,Graduation,Divorced,31859.0,1,0,3488,77,3,1,3,8,0,5,1,1,0,2,7,0,0
1941,PhD,Married,93027.0,0,0,3550,77,1285,42,716,55,0,21,0,7,10,5,2,0,0
1970,Graduation,Divorced,58710.0,0,1,3563,77,440,81,368,0,122,174,6,11,5,9,6,0,0
1966,Master,Together,49618.0,1,1,3627,77,80,3,26,4,2,14,4,3,1,3,7,0,0
1964,Master,Single,58308.0,0,1,3318,77,691,0,69,10,0,130,4,2,6,3,8,0,0
1964,Graduation,Married,40800.0,1,2,3652,77,24,0,27,8,30,10,2,3,0,3,7,0,1
1959,Graduation,Married,18690.0,0,0,3656,77,6,1,7,23,4,19,1,1,1,2,8,0,0
1959,Graduation,Married,18690.0,0,0,3656,77,6,1,7,23,4,19,1,1,1,2,8,0,0
1959,Graduation,Married,18690.0,0,0,3656,77,6,1,7,23,4,19,1,1,1,2,8,0,0
1958,Graduation,Together,28087.0,1,1,3702,77,53,8,17,13,0,21,3,2,2,2,7,0,0
1967,Graduation,Together,75702.0,1,1,3777,77,650,28,353,45,42,30,5,4,6,11,8,0,0
1971,PhD,Together,32892.0,1,0,3143,78,26,0,15,2,1,2,2,3,0,3,8,0,0
1971,PhD,Together,32892.0,1,0,3143,78,26,0,15,2,1,2,2,3,0,3,8,0,0
1959,Master,Together,89120.0,0,0,3212,78,1168,92,408,72,129,55,1,5,6,7,1,0,0
1961,Graduation,Married,27116.0,1,1,3254,78,12,1,21,2,2,3,2,2,0,3,7,0,0
1989,Graduation,Single,46107.0,1,0,3013,78,31,9,27,16,9,33,1,1,1,4,3,0,0
1973,PhD,Single,54466.0,1,1,3043,78,12,0,4,0,0,0,1,1,0,2,5,0,0
1965,Graduation,Single,59686.0,0,1,3263,78,89,15,89,34,42,5,1,4,1,6,4,0,0
1950,Graduation,Divorced,82460.0,0,0,3610,78,255,47,573,52,32,15,1,5,3,6,1,0,0
1960,PhD,Single,76045.0,0,0,3334,78,760,53,400,17,93,0,1,4,5,11,2,0,0
1975,Graduation,Divorced,83829.0,0,0,3431,78,897,161,430,186,161,27,0,4,7,6,1,1,0
1975,Graduation,Divorced,83829.0,0,0,3431,78,897,161,430,186,161,27,0,4,7,6,1,1,0
1968,Master,Together,32889.0,1,1,3493,78,28,0,13,4,2,8,3,2,1,3,5,0,0
1979,Master,Divorced,33462.0,1,0,3464,78,22,3,18,0,0,11,1,2,0,3,7,0,0
1975,Graduation,Divorced,36627.0,2,0,3449,78,9,1,5,0,0,1,1,0,0,3,5,0,0
1982,Graduation,Married,28718.0,1,0,3459,78,12,4,6,11,8,16,2,2,0,3,8,0,0
1972,Graduation,Married,77981.0,1,0,3507,78,138,120,204,16,126,60,3,7,4,7,5,0,0
1956,Graduation,Single,60230.0,0,1,3513,78,520,20,367,39,81,40,2,6,3,6,5,0,0
1969,Graduation,Together,74918.0,0,0,3316,78,972,59,913,25,19,59,1,5,9,6,3,0,0
1953,Graduation,Single,40464.0,0,1,3348,78,424,17,118,7,23,41,6,8,2,8,8,0,0
1956,Master,Single,64857.0,0,0,3691,78,556,14,717,210,0,43,1,7,5,10,4,0,0
1956,Master,Single,64857.0,0,0,3691,78,556,14,717,210,0,43,1,7,5,10,4,0,0
1960,Graduation,Together,63381.0,0,1,3888,78,571,50,142,33,50,159,4,4,5,13,2,0,0
1960,Graduation,Together,63381.0,0,1,3888,78,571,50,142,33,50,159,4,4,5,13,2,0,0
1982,2n Cycle,Together,66664.0,0,0,3750,78,398,96,447,220,96,32,1,5,7,6,3,0,0
1982,2n Cycle,Together,66664.0,0,0,3750,78,398,96,447,220,96,32,1,5,7,6,3,0,0
1966,Graduation,Single,86358.0,1,1,3798,78,957,47,494,82,47,95,4,5,3,6,8,0,0
1977,Graduation,Married,41443.0,1,0,3284,79,171,7,171,25,19,89,6,8,1,5,8,0,0
1961,PhD,Married,57072.0,0,1,3264,79,944,0,60,0,0,30,2,7,5,13,5,0,0
1967,Graduation,Together,54178.0,0,1,3267,79,135,9,39,4,0,7,1,2,2,5,2,0,0
1950,PhD,Single,48767.0,1,2,3287,79,28,1,21,3,0,10,3,2,1,3,5,0,0
1955,Master,Single,51124.0,1,1,3301,79,26,1,11,0,1,4,2,1,0,3,3,0,0
1970,Graduation,Single,43020.0,1,0,3319,79,45,7,99,4,25,43,3,4,1,4,6,0,0
1963,Graduation,Single,49980.0,0,1,3357,79,104,1,54,13,9,14,2,3,1,5,5,0,0
1955,Graduation,Single,72906.0,0,0,3393,79,400,32,519,71,75,54,1,3,4,9,1,0,0
1976,2n Cycle,Together,25176.0,1,1,3372,79,4,0,4,0,0,5,1,1,0,2,7,0,0
1977,Graduation,Together,96876.0,0,0,3494,79,908,43,735,40,194,21,1,7,7,9,2,1,0
1979,2n Cycle,Married,31086.0,1,1,3558,79,16,2,11,3,0,16,2,1,1,2,8,0,0
1983,Graduation,Single,24072.0,1,0,3547,79,9,1,6,3,0,4,1,1,0,2,8,0,0
1954,Graduation,Divorced,76773.0,0,0,3597,79,516,56,449,86,33,16,1,2,2,11,1,0,0
1965,Graduation,Married,72190.0,0,0,3609,79,597,166,597,172,166,249,1,5,6,4,3,0,0
1948,PhD,Married,83837.0,0,0,3668,79,847,66,119,86,89,111,1,9,10,5,4,1,0
1978,Graduation,Married,17345.0,1,0,3948,79,4,9,16,17,0,12,2,2,1,2,8,0,0
1958,Master,Single,75154.0,0,1,3919,79,543,10,205,160,143,82,1,6,3,6,3,1,0
1961,Basic,Married,28249.0,0,0,3122,80,1,9,7,2,14,10,1,2,0,3,6,0,0
1961,Basic,Married,28249.0,0,0,3122,80,1,9,7,2,14,10,1,2,0,3,6,0,0
1980,Master,Married,69661.0,0,0,3155,80,656,16,106,32,16,8,1,7,3,12,3,0,0
1979,PhD,Together,27922.0,1,0,3010,80,11,0,13,2,4,11,1,2,0,3,4,0,0
1966,Master,Together,45903.0,0,1,3175,80,33,8,10,2,10,3,2,2,1,3,4,0,0
1977,Master,Single,36273.0,1,0,3182,80,29,3,30,3,2,9,2,3,0,3,6,0,0
1968,Master,Married,70777.0,0,1,3232,80,554,35,113,0,7,78,3,5,3,12,3,0,0
1976,Graduation,Married,17148.0,1,0,3260,80,9,9,11,13,10,16,4,3,1,3,8,0,0
1969,Master,Together,66476.0,0,1,3551,80,742,28,152,25,9,57,2,6,8,10,4,0,0
1979,Master,Married,45057.0,1,0,3641,80,37,0,7,3,0,3,1,2,0,3,5,0,0
1968,Graduation,Married,41120.0,1,1,3491,80,24,2,23,0,8,24,3,2,1,3,6,0,0
1986,Master,Single,19485.0,2,0,3386,80,6,0,4,0,0,0,1,1,0,2,7,0,0
1983,PhD,Together,21840.0,1,0,3451,80,17,0,9,0,0,1,1,1,0,3,9,0,0
1985,2n Cycle,Single,41473.0,1,0,3483,80,21,8,20,15,3,9,1,2,0,3,7,0,0
1956,2n Cycle,Divorced,31395.0,1,1,3571,80,23,1,25,0,8,7,4,2,1,3,6,0,0
1947,PhD,Widow,68117.0,0,1,3377,80,618,44,215,0,17,36,2,11,8,4,6,1,0
1975,2n Cycle,Widow,47682.0,0,1,3607,80,162,61,83,97,57,61,4,4,3,8,5,0,0
1972,Master,Married,83151.0,0,0,3378,80,968,147,842,137,42,210,1,5,7,10,2,1,0
1969,PhD,Divorced,58086.0,0,1,3633,80,708,7,62,0,0,15,2,11,3,7,8,0,0
1958,PhD,Together,84460.0,0,0,3562,80,152,27,103,106,54,81,0,9,9,4,5,1,0
1962,Graduation,Single,66565.0,0,1,3886,80,747,10,161,65,40,42,4,4,2,9,8,0,0
1969,Graduation,Divorced,23910.0,1,0,3719,80,16,12,18,7,1,13,1,2,0,3,7,0,0
1968,Graduation,Single,35893.0,1,1,3730,80,158,0,23,0,0,18,6,3,1,5,8,0,0
1973,Graduation,Divorced,71128.0,1,0,3857,80,958,159,447,20,0,31,3,2,10,12,7,0,0
1989,2n Cycle,Together,38683.0,1,0,3918,80,46,35,69,84,41,66,6,4,1,6,7,0,0
1971,Graduation,Married,37150.0,1,0,3705,80,167,37,64,49,34,116,8,4,3,6,7,0,0
1976,Graduation,Married,61064.0,0,1,3775,80,387,126,342,0,45,180,5,8,4,11,6,0,0
1976,PhD,Married,51650.0,0,1,2979,81,152,3,22,2,5,7,1,4,1,4,5,0,0
1956,Master,Together,55249.0,0,1,3181,81,97,1,19,2,0,11,1,2,1,4,3,0,0
1973,PhD,Single,46854.0,1,1,3198,81,96,1,79,7,1,79,6,5,1,3,8,1,0
1996,Basic,Married,14421.0,0,0,3240,81,0,0,2,3,3,8,1,1,0,2,5,0,0
1969,PhD,Together,54132.0,0,1,3241,81,30,1,8,0,0,3,1,1,0,3,7,0,0
1975,Graduation,Divorced,153924.0,0,0,3105,81,1,1,1,1,1,1,0,0,0,0,0,0,0
1978,Graduation,Married,64813.0,1,0,3256,81,293,0,124,179,97,52,1,7,2,10,5,0,0
1970,Master,Married,61872.0,0,1,3306,81,330,5,159,36,27,16,4,4,4,9,4,0,0
1979,Graduation,Married,58025.0,0,1,3323,81,270,31,88,11,48,22,3,3,2,10,4,0,0
1948,Master,Married,83790.0,0,0,3334,81,1076,16,417,42,48,16,1,8,10,6,3,0,0
1979,Graduation,Together,34350.0,1,0,3361,81,16,3,15,2,1,11,1,1,0,3,7,0,0
1958,PhD,Widow,33438.0,1,1,3388,81,62,1,16,3,2,6,4,2,1,4,5,0,0
1986,2n Cycle,Married,21955.0,1,0,3463,81,5,1,7,17,14,11,2,2,1,3,6,0,0
1971,PhD,Married,60491.0,0,1,3493,81,637,47,237,12,19,76,4,6,11,7,5,0,0
1964,PhD,Married,59304.0,0,1,3443,81,418,61,428,80,51,10,3,7,8,10,5,0,0
1974,Graduation,Married,34421.0,1,0,3646,81,3,3,7,6,2,9,1,1,0,2,7,0,0
1974,Graduation,Married,34421.0,1,0,3646,81,3,3,7,6,2,9,1,1,0,2,7,0,0
1953,PhD,Single,51411.0,1,2,3507,81,14,0,3,0,0,1,1,0,0,3,5,0,0
1958,Graduation,Divorced,71964.0,0,0,3513,81,587,51,932,180,34,86,1,5,6,5,3,0,0
1953,PhD,Together,64504.0,1,2,3560,81,986,36,168,16,0,108,7,11,3,4,7,1,0
1961,Graduation,Married,49678.0,0,1,3620,81,229,5,56,3,2,20,2,6,2,4,7,0,0
1976,Master,Single,60482.0,0,1,3630,81,255,43,134,37,14,24,1,7,2,7,7,0,0
1972,PhD,Single,55260.0,0,1,3672,81,825,8,53,11,0,242,2,8,10,5,6,0,0
1969,Master,Widow,67369.0,0,1,3697,81,1298,0,70,37,14,42,4,7,4,10,4,1,0
1962,Master,Together,47175.0,1,1,3717,81,167,2,44,6,2,19,7,4,2,4,8,1,0
1967,Graduation,Divorced,68743.0,0,0,3776,81,1132,134,384,175,134,115,1,11,5,13,7,0,0
1981,PhD,Together,56937.0,1,0,3920,81,746,8,125,11,8,8,7,8,6,9,6,1,0
1986,Graduation,Together,83033.0,1,0,3150,82,812,99,431,237,149,33,1,11,4,10,5,0,0
1976,Graduation,Single,37697.0,1,0,3105,82,34,6,21,11,4,8,1,2,1,3,6,0,0
1976,Graduation,Single,37697.0,1,0,3105,82,34,6,21,11,4,8,1,2,1,3,6,0,0
1951,Graduation,Married,44689.0,1,1,3014,82,18,0,5,0,0,11,2,1,1,2,7,0,0
1970,2n Cycle,Married,23162.0,1,1,3298,82,8,3,9,19,4,22,3,1,1,3,6,0,0
1959,Graduation,Divorced,63033.0,0,0,3334,82,194,61,480,225,112,30,1,3,4,8,2,0,0
1967,PhD,Single,40304.0,1,0,3380,82,37,0,17,0,0,3,1,2,0,3,7,0,0
1984,Graduation,Married,40059.0,1,0,3382,82,110,29,92,28,10,145,1,6,2,3,8,0,0
1954,Graduation,Married,80067.0,0,0,3391,82,519,17,813,27,173,51,1,4,6,6,2,0,0
1981,PhD,Single,36038.0,1,0,3502,82,23,0,15,0,2,7,2,3,0,3,6,0,0
1968,Graduation,Together,40521.0,1,1,3529,82,12,0,5,0,0,4,1,0,1,2,5,0,0
1956,PhD,Married,66334.0,0,1,3590,82,909,11,218,0,0,23,2,9,3,5,5,1,0
1984,Graduation,Single,11012.0,1,0,3578,82,24,3,26,7,1,23,3,3,1,2,9,0,0
1976,Graduation,Divorced,31615.0,1,0,3578,82,2,3,20,6,11,9,2,2,0,3,7,0,0
1949,PhD,Married,69098.0,0,0,3606,82,1315,22,780,145,0,178,1,7,8,9,5,0,0
1951,Graduation,Widow,70792.0,0,0,3500,82,344,45,654,104,11,114,2,3,4,10,3,0,0
1979,Graduation,Married,17688.0,1,0,3640,82,2,2,1,3,1,2,1,1,0,2,8,0,1
1989,Basic,Married,25443.0,1,0,3662,82,1,4,3,8,9,7,1,1,0,3,8,0,0
1972,PhD,Married,57091.0,0,1,3691,82,462,0,24,6,0,4,2,9,2,5,7,1,0
1981,2n Cycle,Single,24336.0,1,0,3779,82,1,6,2,8,2,12,1,1,0,2,7,0,0
1981,2n Cycle,Married,51111.0,1,1,3118,83,22,0,19,6,5,3,2,2,0,3,6,0,0
1972,Graduation,Single,44503.0,1,1,3182,83,31,1,8,0,0,8,2,2,0,3,6,0,0
1971,Master,Married,56850.0,0,1,3206,83,34,1,19,2,7,0,1,1,1,3,2,0,0
1969,PhD,Single,66582.0,0,0,3226,83,789,25,420,16,38,0,1,2,8,9,1,0,0
1985,2n Cycle,Married,23148.0,0,0,3239,83,4,6,8,6,3,10,1,2,0,3,7,0,0
1964,Graduation,Married,82224.0,0,0,3263,83,307,26,360,138,31,40,1,6,9,5,3,0,0
1974,PhD,Married,61917.0,1,1,3329,83,46,4,36,2,2,1,1,2,0,4,5,0,0
1966,Graduation,Together,43482.0,2,1,3336,83,18,1,32,6,3,28,3,2,0,4,6,0,0
1979,Graduation,Divorced,68274.0,1,1,3380,83,135,25,51,23,25,46,2,4,2,5,3,0,0
1974,Graduation,Single,42373.0,1,1,3426,83,67,5,61,3,8,19,5,2,1,5,5,0,0
1979,Graduation,Single,57537.0,1,0,3374,83,191,56,139,51,8,100,4,4,3,8,4,0,0
1958,PhD,Widow,80995.0,0,1,3344,83,860,28,409,73,56,56,1,8,9,4,4,0,0
1976,Graduation,Divorced,30992.0,1,0,3541,83,17,0,14,7,3,2,1,1,0,3,7,0,0
1976,Graduation,Divorced,30992.0,1,0,3541,83,17,0,14,7,3,2,1,1,0,3,7,0,0
1971,PhD,Together,78642.0,0,1,3542,83,1396,0,322,46,35,17,1,4,9,4,6,0,0
1955,Graduation,Married,74268.0,0,0,3608,83,199,66,315,97,174,41,1,4,3,5,2,0,0
1962,Graduation,Together,75072.0,0,1,3630,83,583,34,309,0,22,125,2,5,4,8,3,0,0
1963,Graduation,Together,56253.0,0,1,3825,83,509,0,65,7,11,5,4,7,2,9,6,0,0
1955,Graduation,Together,59925.0,0,1,3684,83,473,21,176,19,21,56,3,9,2,9,6,0,0
1960,Graduation,Together,62807.0,0,1,3775,83,526,28,135,10,21,99,3,5,3,12,5,0,0
1960,Graduation,Together,62807.0,0,1,3775,83,526,28,135,10,21,99,3,5,3,12,5,0,0
1970,PhD,Married,23626.0,1,0,3144,84,27,2,14,0,0,0,3,3,1,3,5,0,0
1976,Master,Together,46106.0,1,1,2979,84,30,0,8,2,0,14,1,1,1,2,6,0,0
1965,Graduation,Married,81168.0,0,0,3102,84,410,0,592,147,22,22,1,6,4,7,3,0,0
1979,Graduation,Married,27244.0,1,0,3104,84,6,5,17,3,24,46,2,2,2,2,7,0,0
1957,Graduation,Together,26091.0,1,1,3232,84,15,10,19,8,17,20,3,2,1,3,5,0,0
1957,Graduation,Together,26091.0,1,1,3232,84,15,10,19,8,17,20,3,2,1,3,5,0,0
1969,Master,Married,43142.0,1,1,3239,84,5,1,7,2,1,4,1,1,0,2,7,0,0
1971,Graduation,Together,38232.0,1,1,3271,84,43,5,28,7,6,33,4,3,1,3,5,0,0
1985,Graduation,Married,92533.0,0,0,3300,84,693,21,118,110,147,42,1,6,5,11,2,0,0
1945,Graduation,Widow,63285.0,0,0,3522,84,508,124,249,50,38,134,1,6,5,13,3,0,0
1955,Graduation,Together,38946.0,0,1,3356,84,116,6,82,6,6,41,2,3,1,6,5,0,0
1955,Graduation,Together,38946.0,0,1,3356,84,116,6,82,6,6,41,2,3,1,6,5,0,0
1975,PhD,Married,40233.0,0,1,3366,84,80,4,46,0,17,2,5,2,1,5,6,0,0
1969,2n Cycle,Married,46831.0,1,1,3435,84,22,2,10,6,4,34,2,1,2,2,4,0,0
1987,Graduation,Together,67605.0,0,0,3563,84,336,28,282,184,54,54,1,2,8,6,1,0,0
1976,Master,Single,70379.0,0,1,3591,84,553,25,142,65,67,8,3,6,3,13,4,0,0
1957,2n Cycle,Divorced,77297.0,0,0,3627,84,408,61,109,48,122,41,1,5,7,9,4,0,0
1962,Graduation,Married,55759.0,0,1,3686,84,675,0,85,10,7,77,5,10,3,8,8,0,0
1951,Master,Single,58217.0,2,1,3697,84,68,1,13,3,5,13,1,2,0,4,6,0,0
1976,Graduation,Together,51369.0,0,1,3720,84,297,7,79,0,11,182,2,8,2,4,8,0,0
1976,Graduation,Together,51369.0,0,1,3720,84,297,7,79,0,11,182,2,8,2,4,8,0,0
1956,Graduation,Single,91249.0,0,0,3725,84,1324,27,119,71,108,27,0,7,9,6,4,1,0
1978,2n Cycle,Together,52513.0,0,0,3919,84,367,17,241,104,188,232,2,9,5,9,7,0,0
1970,Master,Married,44159.0,1,0,3120,85,167,2,62,24,13,7,4,4,1,6,5,0,0
1962,Graduation,Together,76081.0,0,0,3145,85,292,30,415,63,33,200,1,4,5,4,2,0,0
1962,Graduation,Together,76081.0,0,0,3145,85,292,30,415,63,33,200,1,4,5,4,2,0,0
1974,Graduation,Divorced,39996.0,1,1,3146,85,11,0,3,0,0,1,1,1,0,2,6,0,0
1973,PhD,Together,55012.0,0,1,3208,85,582,0,65,0,0,13,6,8,2,9,5,0,0
1947,Graduation,Single,77457.0,0,0,3165,85,675,11,400,15,45,11,1,2,5,10,1,0,0
1963,Graduation,Single,80695.0,0,0,3290,85,557,129,984,193,37,18,1,5,8,5,2,0,0
1956,Graduation,Married,71866.0,0,1,3294,85,184,178,178,103,39,33,1,6,3,10,3,0,0
1982,Master,Together,73450.0,0,0,3521,85,1142,51,415,90,69,37,1,7,8,11,3,0,0
1944,PhD,Divorced,55614.0,0,0,3322,85,504,13,131,8,0,26,1,9,4,6,7,0,0
